Jason Preston,Ohio,MAC,30,96.5,108.9,26.2,55.3,58.16,2.3,17.6,39.8,22,92,127,0.724,157,291,0.54,35,88,0.398,0.3,2.2,33.5,So,04-Jun,0,4.29269,117.39,1.3,2020,65701,all,,2.008461,113,194,44,97,0.5825,0.4536,4,4,1,33,100.814,100.46,3.60055,224.066,4.14642,3.20348,0.942941,4.56449,38.0625,3.73039,0.834098,0.7188,5.7188,6.4375,7.4062,1.4375,0.0938,16.8125,Scoring PG,4.41482
Jason Preston,Ohio,MAC,19,68.4,112.7,24.9,56.9,57.41,3.8,21.3,37.6,19.6,28,47,0.596,87,154,0.565,30,78,0.385,0.9,2.1,20.3,Jr,04-Jun,0,4.18444,120.129,1.5,2021,65701,all,,2.41666667,59,86,28,68,0.686,0.4118,2,2,1,33,99.8009,97.7068,3.54554,139.049,7.17366,4.60565,2.56802,7.67788,34.55,5.53741,2.14048,1.05,6.2,7.25,7.25,1.45,0.25,15.7,Scoring PG,6.65988
Jawun Evans,Oklahoma St.,B12,22,49,109.4,26.5,51.7,57.54,1.9,14.8,41.9,20.4,70,84,0.833,78,166,0.47,19,40,0.475,0.7,2.4,40.8,Fr,Jun-00,1,3.47879,122.086,3.4,2016,38748,all,94.8,1.92854055,52,93,26,73,0.5591,0.3562,0,0,,39,100.456,97.2644,3.13862,117.609,6.19867,4.23772,1.96095,5.50673,28.8636,3.34616,2.16056,0.4545,3.9091,4.3636,4.9091,1.1364,0.1818,12.8636,Pure PG,3.85428
Jawun Evans,Oklahoma St.,B12,31,70.8,116.1,33.3,47.5,53.31,2.8,10.8,44.2,15.9,145,180,0.806,169,373,0.453,35,93,0.376,0.5,3.2,38.6,So,01-Jun,1,5.88535,144.967,3.1,2017,38748,all,94.8,2.26666667,93,191,76,182,0.4869,0.4176,0,0,,39,107.648,100.327,2.90112,169.652,8.63905,8.38542,0.253626,8.56299,29.1875,8.06424,0.498745,0.75,2.6875,3.4375,6.375,1.7812,0.125,19.1562,Pure PG,5.64915
Jaxson Hayes,Texas,B12,32,50,133.8,16.9,72.8,73.9,8.8,16.2,2.6,13.9,74,100,0.74,123,169,0.728,0,0,0,10.6,1.5,59.2,Fr,11-Jun,10,3.96095,136.739,5.7,2019,66595,all,79.8,0.31030677,105,123,18,46,0.8537,0.3913,74,75,0.9867,8,94.8033,88.6571,3.27939,161.475,10.4958,3.60466,6.89117,8.98189,23.3438,3.95482,5.02707,1.75,3.25,5,0.2812,0.5938,2.2188,10,C,0
Jaylen Brown,California,P12,34,68.3,95.4,30.9,47.1,51.76,4.5,16.5,15.1,21,142,217,0.654,133,276,0.482,30,102,0.294,2.2,1.7,57.4,Fr,07-Jun,0,2.32017,111.435,4.6,2016,38792,all,99.4,0.63810632,98,160,35,116,0.6125,0.3017,21,25,0.84,3,96.1781,91.4564,3.55465,185.694,2.64996,0.00518571,2.64478,2.67159,27.6176,0.728962,1.94263,1.0588,4.2941,5.3529,1.9706,0.7941,0.6471,14.6471,Wing F,6.30595
Jaylen Hands,UCLA,P12,31,57.9,102.6,21.7,49,52.76,2.6,14,18.7,18.7,59,80,0.738,59,137,0.431,43,115,0.374,0.7,2.2,31.7,Fr,03-Jun,4,1.79522,108.48,2.5,2018,51920,all,95.8,1.42105832,37,67,22,70,0.5522,0.3143,9,10,0.9,56,104.252,100.729,2.45138,147.968,2.07126,1.24955,0.821702,2.22821,25.1935,1.11363,1.11458,0.5806,3.3871,3.9677,2.6129,0.9677,0.1613,9.871,Combo G,8.20202
Jaylen Hands,UCLA,P12,33,77.1,105.5,25.5,49.9,53.71,1.3,10.5,36.5,21.5,85,109,0.78,92,206,0.447,66,177,0.373,0.5,2.3,28.5,So,03-Jun,4,3.03918,115.866,1.6,2019,51920,all,95.8,1.91429385,61,118,31,88,0.5169,0.3523,13,15,0.8667,56,105.726,101.573,2.98327,192.565,3.23688,3.74557,-0.50869,4.03123,31.1818,3.85145,0.179781,0.3636,3.303,3.6667,6.0909,1.3333,0.1515,14.1515,Pure PG,9.2433
Jaylen Nowell,Washington,P12,34,80.4,104.2,26.2,49.4,53.5,3.6,10.8,17.7,16.6,100,125,0.8,164,339,0.484,39,111,0.351,0.9,1.8,27.8,Fr,04-Jun,5,3.03128,114.599,3.5,2018,52287,all,86.8,1.08235998,82,129,82,212,0.6357,0.3868,13,13,1,43,105.376,101.321,3.14026,179.702,0.806922,1.11525,-0.308331,1.30133,32.5294,1.42965,-0.128318,0.9706,3,3.9706,2.7059,1.0588,0.2647,16.0294,Wing G,5.68242
Jaylen Nowell,Washington,P12,36,85.7,108.6,25.1,56.1,59.15,3.5,14.9,20.8,20.3,95,122,0.779,167,318,0.525,51,116,0.44,0.8,2.2,28.1,So,04-Jun,5,3.80296,119.413,2.6,2019,52287,all,86.8,1.05661591,91,127,76,191,0.7165,0.3979,8,10,0.8,43,97.3948,93.8527,4.23752,221.631,3.51724,2.14254,1.37471,4.10466,34.4167,2.9467,1.15796,0.9722,4.3056,5.2778,3.1111,1.2778,0.25,16.1667,Wing G,5.58373
Jayson Tatum,Duke,ACC,29,65.3,108.9,25.4,50.7,56.61,4.9,19.7,12.4,17.7,118,139,0.849,125,248,0.504,40,117,0.342,3.2,2.3,38.1,Fr,08-Jun,0,4.29884,124.125,3.6,2017,45563,all,99.4,0.81577449,79,126,46,122,0.627,0.377,18,21,0.8571,3,96.6201,89.1819,4.59476,209.644,6.47515,3.17569,3.29946,6.71227,33.3103,4.14057,2.5717,1.3448,6,7.3448,2.1379,1.3448,1.1379,16.8276,Wing F,6.93329
Jeff Ayres,Arizona St.,P10,35,80.2,130.8,20.2,66,68.99,11,21.9,6.7,12.3,113,145,0.779,198,299,0.662,0,1,0,3.3,1,48.3,Sr,10-Jun,,5.88808,137.154,3.3,2009,49752,all,,0.72090181,,,,,,,,,,31,95.9973,89.8587,4.05345,210.51,7.45978,4.83715,2.62263,7.47108,32.5429,5.79765,1.67343,2.4857,5.7143,8.2,0.8857,0.4857,0.8571,14.5429,,0.0578088
Jeff Teague,Wake Forest,ACC,31,79.9,113.1,26.2,54.6,61.47,1.7,8.6,20.2,21,179,219,0.817,135,269,0.502,45,102,0.441,2,3.1,59,So,02-Jun,,4.56874,125.453,2.7,2009,1633,all,90,1.05770834,,,,,,,,,,19,95.1768,90.6154,3.95475,203.186,6.6175,4.81044,1.80706,8.47287,31.9677,5.78494,2.68792,0.4839,2.8065,3.2903,3.5484,1.871,0.6452,18.8387,,5.41344
Jeff Withey,Kansas,B12,15,3.2,103.7,20.9,53.8,54.99,12.9,34.8,0,17.7,5,9,0.556,7,13,0.538,0,0,0,13,1.3,69.2,Fr,Jul-00,5,0.2954,112.496,6.1,2010,10238,all,94.6,0,4,6,3,7,0.6667,0.4286,3,4,0.75,39,79.4304,73.6811,0.557469,14.2819,-1.53958,-3.74014,2.20056,6.76032,3.0667,1.50855,5.25177,0.3333,1.0667,1.4,0,0.0667,0.4,1.2667,C,0
Jeff Withey,Kansas,B12,26,10.6,109,19.8,64.7,61.4,15.4,17.2,5.2,21.2,17,33,0.515,22,34,0.647,0,0,0,12.5,1.8,97.1,So,Jul-00,5,0.570875,111.331,6.7,2011,10238,all,94.6,0.41668475,15,24,7,10,0.625,0.7,6,9,0.6667,39,86.8141,82.9724,0.950334,39.9367,9.71848,1.90914,7.80934,4.86106,6.2308,0.100703,4.76035,0.7692,1,1.7692,0.1923,0.1923,0.7308,2.3462,C,0
Jeff Withey,Kansas,B12,39,61.9,117.9,17.8,53.6,61.38,10.2,18.4,5.6,16.7,124,156,0.795,113,211,0.536,0,0,0,15.3,1.5,73.9,Jr,Jul-00,5,3.14197,120.946,4,2012,10238,all,94.6,0.59184974,83,126,28,80,0.6587,0.35,36,39,0.9231,39,84.7272,79.504,4.02171,239.938,12.3539,1.99642,10.3575,10.24,24.8205,3.42545,6.81454,2.0769,4.2051,6.2821,0.7436,0.641,3.5897,8.9744,C,0
Jeff Withey,Kansas,B12,37,76,113.7,21,58.3,62.07,8.8,20.9,6.2,17.8,137,192,0.714,184,317,0.58,1,1,1,13.7,1.4,60.4,Sr,Jul-00,5,3.75176,119.463,2.7,2013,10238,all,94.6,0.4794222,139,202,45,115,0.6881,0.3913,50,54,0.9259,39,83.0455,78.5563,4.99547,289.791,11.1432,1.73544,9.40775,10.4486,30.9189,4.19522,6.25337,2.1351,6.3784,8.5135,0.9459,0.7568,3.9459,13.7297,PF/C,0.0512785
Jeffery Taylor,Vanderbilt,SEC,31,64.9,107,25.9,51.8,55.93,12.7,14.7,15.4,19.3,96,139,0.691,127,230,0.552,9,41,0.22,1.6,2.1,51.3,Fr,07-Jun,,3.05115,118.128,3.8,2009,8208,all,90.6,0.7681283,,,,,,,,,,31,95.6753,93.6618,2.93799,158.629,5.57634,3.69428,1.88206,4.37017,25.9677,3.4157,0.954473,2.6452,3.5484,6.1935,1.7097,0.9355,0.3871,12.1613,,2.9735
Jeffery Taylor,Vanderbilt,SEC,32,67.3,107.8,25.9,49.3,56.18,8.8,12.7,13.5,17.9,141,189,0.746,144,284,0.507,0,8,0,1.3,2.3,64.7,Fr,07-Jun,44,3.42773,121.191,3.9,2010,8208,all,90.6,0.7887146,113,170,31,114,0.6647,0.2719,40,42,0.9524,31,98.4529,93.1325,3.11808,169.34,4.86486,3.215,1.64986,4.53745,27.0312,3.29875,1.23871,1.9375,3.3125,5.25,1.75,1.0938,0.375,13.4062,PF/C,0.522791
Jeffery Taylor,Vanderbilt,SEC,34,78.4,105.3,25.5,50,54.42,6.5,12.8,16.2,18.6,120,167,0.719,132,268,0.493,39,113,0.345,1.7,1.9,43.8,So,07-Jun,44,3.53606,117.422,3.1,2011,8208,all,90.6,0.91953261,92,154,40,114,0.5974,0.3509,39,43,0.907,31,98.9455,94.7594,3.50045,199.354,5.25319,3.83743,1.41576,4.2385,31.7059,3.4397,0.798797,1.6765,3.8529,5.5294,2.3529,1.0294,0.5588,14.7353,Wing G,6.1667
Jeffery Taylor,Vanderbilt,SEC,36,79.5,111.6,25.6,57,58.03,8.4,12.1,12.6,16.1,95,157,0.605,144,270,0.533,66,156,0.423,1.4,2.4,36.9,Sr,07-Jun,44,4.51338,125.241,2.3,2012,8208,all,90.6,0.78481589,110,162,34,108,0.679,0.3148,24,24,1,31,98.1097,92.6213,3.72256,208.04,8.41556,6.21256,2.20301,7.53626,32.1389,6.08077,1.45549,2.1389,3.4167,5.5556,1.7222,1.2778,0.4444,16.1389,Wing G,8.15749
Jerami Grant,Syracuse,BE,40,35.5,103.2,16,48.7,51.1,9,13.6,5.9,17.2,41,73,0.562,48,102,0.471,6,15,0.4,3.7,1.8,62.4,Fr,08-Jun,3,0.953319,103.236,3.8,2013,25897,all,90.6,0.6923077,32,53,16,50,0.6038,0.32,15,17,0.8824,39,91.0257,86.2944,1.95325,103.972,3.79555,1.10662,2.68892,3.22077,14.3,0.681628,2.53914,1.15,1.8,2.95,0.45,0.425,0.425,3.875,Wing F,1.59204
Jerami Grant,Syracuse,ACC,32,73.4,115.6,21.4,49.6,54.74,9.1,17.2,9.4,11.3,120,178,0.674,133,263,0.506,0,5,0,2.5,1.7,66.4,So,08-Jun,3,3.82466,123.053,3,2014,25897,all,90.6,1.18924056,88,129,45,135,0.6822,0.3333,28,33,0.8485,39,97.8648,92.424,4.02905,166.665,4.63048,2.57061,2.05987,5.21693,31.4062,3.38554,1.83139,2.4375,4.3438,6.7812,1.375,0.8125,0.5625,12.0625,C,0.326018
Jeremiah Robinson-Earl,Villanova,BE,31,81.3,105.7,19.8,49.6,55.24,9.1,23.2,11.2,20.2,79,97,0.814,92,185,0.497,21,64,0.328,1.7,2,39,Fr,09-Jun,24,2.91515,111.179,2.8,2020,71861,all,97,0.88237975,75,121,17,64,0.6198,0.2656,16,18,0.8889,32,93.9931,88.4744,4.38508,219.013,5.58448,1.60406,3.98042,4.3703,32.6452,1.81325,2.55705,2.5484,6.8065,9.3548,1.9355,1.129,0.5484,10.5161,Stretch 4,3.75558
Jeremiah Robinson-Earl,Villanova,BE,25,85.8,114.1,24.1,53.4,55.84,8.6,21.2,13.5,11.8,60,84,0.714,132,230,0.574,23,82,0.28,2.3,1.7,26.9,So,09-Jun,24,4.96327,126.946,2.6,2021,71861,all,97,1.37500001,88,121,44,108,0.7273,0.4074,23,25,0.92,32,98.2071,92.6552,4.11922,173,7.18734,4.4496,2.73775,6.74995,34.48,5.20857,1.54138,2.48,6,8.48,2.2,0.96,0.64,15.72,Stretch 4,5.81551
Jeremy Evans,Western Kentucky,SB,33,63.3,124.7,15.1,63.4,65.16,11.2,15.3,2.6,15.7,46,64,0.719,118,185,0.638,0,1,0,8.6,1.4,34.4,Jr,09-Jun,,2.78579,115.995,3.9,2009,331,all,,0.33329999,,,,,,,,,,55,97.5337,97.7652,2.5025,173.796,6.34619,2.28563,4.06056,4.56139,25.303,2.61319,1.9482,2.3939,3.3636,5.7576,0.3333,0.6061,2.0606,8.5455,,0.071736
Jeremy Evans,Western Kentucky,SB,34,65.3,129.2,17.3,65.6,66.82,13.5,17.8,5.9,14,64,93,0.688,134,199,0.673,3,12,0.25,7.2,1.9,44.1,Sr,09-Jun,40,3.49748,123.099,4.4,2010,331,all,,0.69446545,113,139,21,60,0.8129,0.35,61,64,0.9531,55,95.1372,95.7192,2.78986,192.491,8.08383,3.91722,4.16661,6.18888,26.5,4.051,2.13788,2.9706,3.9412,6.9118,0.7353,0.8235,1.7941,10.0294,C,0.806003
Jeremy Lamb,Connecticut,BE,41,68.3,116.6,19.3,54.8,56.84,5,12.2,12.3,14.6,47,59,0.797,136,249,0.546,46,125,0.368,2.2,1.9,15.8,Fr,05-Jun,3,3.54348,122.325,2.2,2011,18051,all,83,1.26925799,65,83,71,166,0.7831,0.4277,22,25,0.88,12,98.9458,92.2786,3.28292,196.267,7.02246,4.50206,2.5204,7.4625,27.8049,5.14917,2.31334,1.2195,3.2439,4.4634,1.6098,0.8537,0.6098,11.1463,Wing G,6.74108
Jeremy Lamb,Connecticut,BE,34,92.1,115.4,22.2,55.6,58.95,3,11.1,10.1,15,98,121,0.81,146,243,0.601,71,211,0.336,1.7,2.1,26.7,So,05-Jun,3,5.10145,124.267,1.8,2012,18051,all,83,0.85294998,67,85,79,158,0.7882,0.5,23,24,0.9583,12,101.528,96.2073,3.85197,207.755,6.13466,5.05687,1.07779,7.13317,37.2353,5.58128,1.55189,0.9412,3.9412,4.8824,1.7059,1.2353,0.6176,17.7353,Wing G,10.2954
Jerian Grant,Notre Dame,BE,34,89.3,110.9,21.2,46.8,53.38,1.8,7.5,29.5,15.6,113,138,0.819,67,165,0.406,57,161,0.354,0.5,2.3,42.3,So,05-Jun,22,4.08429,117.309,1.9,2012,23810,all,78,2.68260567,46,88,21,77,0.5227,0.2727,6,8,0.75,19,101.214,97.0918,3.62534,184.449,4.42374,4.13945,0.284283,5.09517,36.2353,3.49639,1.59878,0.5294,2.3235,2.8529,4.9706,1.2941,0.1765,12.2941,Pure PG,8.46803
Jerian Grant,Notre Dame,BE,35,88.2,103.3,24.3,47.4,51.77,1.2,8.1,30.8,20.8,101,137,0.737,104,233,0.446,52,151,0.344,0.6,2.2,35.7,Jr,05-Jun,22,3.79722,114.923,2,2013,23810,all,78,1.94004412,68,118,36,115,0.5763,0.313,7,9,0.7778,19,101.676,97.5152,3.47516,193.857,3.62056,3.15513,0.465435,3.70069,36.2857,2.82817,0.872516,0.3429,2.5429,2.8857,5.5429,1.2571,0.2286,13.2857,Scoring PG,7.64791
Jerian Grant,Notre Dame,ACC,12,32.7,132.3,25.3,59,65.46,1.1,7.5,36.5,12.7,64,74,0.865,52,90,0.578,20,49,0.408,1,3.5,53.2,Jr,05-Jun,22,6.65154,141.553,2.2,2014,23810,all,78,3.36371565,34,46,18,44,0.7391,0.4091,10,11,0.9091,19,107.628,105.672,2.96481,71.7189,8.77328,9.21823,-0.44495,9.642,35.5833,7.58097,2.06103,0.3333,2.1667,2.5,6.1667,2,0.3333,19,Pure PG,7.16751
Jerian Grant,Notre Dame,ACC,38,91.1,122.2,25.6,53.6,59.18,1.3,8.3,33.5,14.2,170,218,0.78,154,269,0.572,50,158,0.316,1.4,2.8,51.1,Sr,05-Jun,22,6.60476,137.617,2.1,2015,23810,all,78,3.07317281,107,142,47,127,0.7535,0.3701,10,11,0.9091,19,102.954,97.7003,3.78026,223.582,8.38154,7.90599,0.475553,8.37017,37.0526,6.94126,1.42891,0.3421,2.6842,3.0263,6.6316,1.6579,0.5,16.5263,Pure PG,6.99478
Jericho Sims,Texas,B12,34,44.5,104.7,14.7,60.7,57.27,7.1,17.4,2.2,16.8,29,68,0.426,71,116,0.612,0,1,0,3.1,1,58.1,Fr,09-Jun,20,0.920701,102.341,3.8,2018,51301,all,89.6,0.26925592,54,74,17,41,0.7297,0.4146,33,38,0.8684,58,99.7318,93.4261,2.22687,113.175,1.45347,-1.06891,2.52238,1.78734,18.4706,-0.406513,2.19385,1.1471,2.7647,3.9118,0.2059,0.3235,0.5294,5.0294,C,0.0948138
Jericho Sims,Texas,B12,35,34.9,100.2,16.8,56.9,58.05,10.1,18.1,2.3,24,30,50,0.6,58,102,0.569,0,0,0,4.1,0.9,49,So,09-Jun,20,0.752866,102.162,4.8,2019,51301,all,89.6,0.1714,52,70,6,32,0.7429,0.1875,31,34,0.9118,58,98.912,92.5421,1.89025,96.8338,0.711194,-1.58707,2.29826,0.650536,14.9143,-1.46736,2.1179,1.2857,2.3143,3.6,0.1714,0.2286,0.5429,4.1714,C,0
Jericho Sims,Texas,B12,24,52.3,118,18.1,65.8,65.35,13,23.3,6.7,18.5,29,49,0.592,102,155,0.658,0,0,0,4.6,0.9,31.6,Jr,09-Jun,20,3.27858,120.281,4.1,2020,51301,all,89.6,0.5278,67,83,35,72,0.8072,0.4861,52,55,0.9455,58,92.1291,87.962,3.69511,136.144,6.30444,2.23292,4.07152,5.65741,27.0417,2.85766,2.79975,2.9583,5.2917,8.25,0.7917,0.4167,1.2083,9.7083,C,0
Jericho Sims,Texas,B12,26,58.3,112.1,18.3,68.6,65.04,10.3,22,5.4,20.7,52,100,0.52,94,136,0.691,0,1,0,4.6,1.7,73,Sr,10-Jun,20,2.60328,116.27,4.1,2021,51301,all,89.6,0.4047295,86,108,8,28,0.7963,0.2857,59,62,0.9516,58,92.7025,88.1333,3.28385,144.124,6.58968,2.31043,4.27925,5.86786,24.5385,3.03355,2.83431,2.1538,5.0769,7.2308,0.6538,0.7308,1.0769,9.2308,C,0.089908
Jermaine Taylor,UCF,CUSA,30,79.8,112.9,36.1,55.1,58.6,7.2,12.1,17.3,14.7,133,165,0.806,189,348,0.543,90,240,0.375,2.7,2.3,28.1,Sr,04-Jun,,5.8401,137.026,2.2,2009,495,all,48.2,0.62789967,,,,,,,,,,32,103.129,100.725,2.82731,173.33,6.81308,7.32708,-0.513998,11.2592,32.0333,11.4798,-0.220528,1.9,3.3,5.2,1.8,1.2333,0.7333,26.0333,,14.8351
Jerome Jordan,Tulsa,CUSA,34,74.9,111.1,25.9,55.3,59.66,9.3,23.8,10.1,17.1,165,240,0.688,183,331,0.553,0,0,0,7.7,0.9,72.5,Sr,Jul-00,23,3.86648,121.72,3.8,2010,11309,all,38,0.5714223,117,154,66,177,0.7597,0.3729,59,62,0.9516,44,91.9166,89.0593,3.89043,233.614,5.4439,1.44189,4.00202,7.1779,29.9412,4.16539,3.01251,2.3235,6.6765,9,1.2941,0.4412,2.4118,15.6176,C,0
Jerome Robinson,Boston College,ACC,23,59.8,90.2,22.7,47.9,50.43,1.3,13.3,21.3,20.8,46,71,0.648,77,171,0.45,23,62,0.371,1,2.5,30.5,Fr,05-Jun,1,0.869216,94.4903,2.5,2016,43548,all,38.6,1.14753788,46,82,29,87,0.561,0.3333,5,6,0.8333,13,104.825,100.71,3.28724,133.012,-0.535099,-2.03466,1.49956,-0.909075,33.4348,-1.77534,0.866268,0.3913,3.6522,4.0435,3.0435,1.3913,0.3043,11.6957,Combo G,4.90583
Jerome Robinson,Boston College,ACC,32,85.1,97,29.7,47.6,51.39,1.9,11.2,21.4,17.2,117,162,0.722,158,340,0.465,54,162,0.333,1.2,2.8,32.3,So,05-Jun,1,2.9253,111.706,3.3,2017,43548,all,38.6,1.06932389,92,156,67,185,0.5897,0.3622,13,18,0.7222,13,106.949,100.16,3.39782,211.384,1.72843,1.26485,0.463577,1.7204,34.0312,1.18316,0.537238,0.5625,3.25,3.8125,3.375,1.7188,0.375,18.5938,Combo G,8.18379
Jerome Robinson,Boston College,ACC,35,89,114.7,26.3,56.4,60.73,1.6,9.4,19.5,16.5,146,176,0.83,169,317,0.533,81,198,0.409,0.4,1.4,34.2,Jr,05-Jun,1,5.10268,128.733,2.8,2018,43548,all,38.6,1.20831973,98,157,71,161,0.6242,0.441,12,13,0.9231,13,108.007,103.881,3.15995,209.282,2.81816,4.38235,-1.5642,4.82193,36,5.22217,-0.40024,0.5143,3.0857,3.6,3.3143,0.8571,0.1429,20.7714,Combo G,8.93452
Jevon Carter,West Virginia,B12,35,59,106.2,17.9,45.1,48.64,4.6,7.2,14.8,15.8,47,61,0.77,47,111,0.423,48,153,0.314,0.5,4.7,23.1,Fr,02-Jun,2,1.93697,109.053,3.2,2015,33739,all,40.4,1.51220766,35,67,12,45,0.5224,0.2667,2,2,1,32,95.9013,90.7856,2.999,161.41,6.42701,3.79527,2.63175,6.51801,23.7714,2.95885,3.55916,1.1143,1.2286,2.3429,1.7714,1.9143,0.0857,8.1429,Scoring PG,10.5545
Jevon Carter,West Virginia,B12,35,68.8,108.6,18.1,45.9,50.04,2.7,9.7,21.2,18.3,67,90,0.744,67,146,0.459,44,144,0.306,1.3,3.4,31,So,02-Jun,2,2.35289,111.599,3.5,2016,33739,all,40.4,1.96554232,50,90,17,57,0.5556,0.2982,5,5,1,32,94.4959,88.6899,3.84502,188.712,6.56458,3.24126,3.32331,6.35953,27.7143,2.22933,4.1302,0.7143,2.1429,2.8571,3.2571,1.6857,0.2857,9.5143,Scoring PG,8.23569
Jevon Carter,West Virginia,B12,37,78.7,118,19.6,53.3,57.12,3.4,14.9,20.5,16.1,96,124,0.774,93,192,0.484,72,185,0.389,0.9,4.4,32.9,Jr,02-Jun,2,4.04173,123.947,3.2,2017,33739,all,40.4,2.04478683,51,99,43,94,0.5152,0.4574,0,0,,32,88.8976,84.1566,4.88943,274.564,10.1418,5.41838,4.72344,10.3553,32,4.9317,5.4236,1.027,3.9459,4.973,3.7027,2.4865,0.2432,13.4595,Scoring PG,8.69923
Jevon Carter,West Virginia,B12,37,88.3,117.3,25.1,49.8,54.92,2.3,12.9,35.2,16.8,133,155,0.858,138,313,0.441,77,196,0.393,1.2,4.8,30.5,Sr,02-Jun,2,5.45024,131.926,3.4,2018,33739,all,40.4,2.51023176,68,145,70,167,0.469,0.4192,2,2,1,32,94.3123,89.7224,4.86782,299.61,11.3317,7.78875,3.54295,11.1353,35.4324,6.54098,4.59429,0.7838,3.8649,4.6486,6.6486,3.027,0.3514,17.2973,Pure PG,8.43226
Jimmer Fredette,BYU,MWC,32,83,112.5,25,55.3,60.16,2,8.1,23.8,18.4,113,134,0.843,127,237,0.536,52,134,0.388,0.3,2.7,36.1,So,02-Jun,,4.44302,122.853,1.6,2009,3137,all,54.4,1.55954288,,,,,,,,,,10,96.4663,93.5969,3.76177,189.742,5.30313,4.55702,0.746113,6.63867,33.3125,5.15548,1.4832,0.5312,2.4375,2.9688,4.0938,1.5625,0.0938,16.3438,,7.33355
Jimmer Fredette,BYU,MWC,34,75.1,121,32.6,53.7,61.53,2.9,8.3,30.7,15.2,224,251,0.892,148,316,0.468,77,175,0.44,0.5,2.2,51.1,Jr,02-Jun,32,6.3002,143.225,1.4,2010,3137,all,54.4,1.7096844,78,120,70,196,0.65,0.3571,0,0,,10,97.4055,94.8385,3.39751,181.857,7.80668,8.15041,-0.343734,10.1152,31.1471,9.48092,0.63428,0.7353,2.3529,3.0882,4.6765,1.2059,0.1471,22.0882,Scoring PG,9.36719
Jimmer Fredette,BYU,MWC,36,89.4,114.7,36.6,53.1,59.2,2,8.5,28.6,15.3,250,280,0.893,221,450,0.491,121,308,0.393,0.1,2.1,36.9,Sr,02-Jun,32,7.42677,144.768,1.5,2011,3137,all,54.4,1.19232373,109,151,112,299,0.7219,0.3746,2,3,0.6667,10,99.0445,95.5029,3.90002,215.402,7.05925,8.24222,-1.18298,10.1931,36.1389,10.0698,0.123288,0.6389,2.8611,3.5,4.3056,1.3333,0.0278,29.3056,Scoring PG,13.2585
Jimmy Butler,Marquette,BE,35,48.9,131.5,14,51.4,61.17,12.6,10.9,6.6,10.1,86,112,0.768,55,103,0.534,0,4,0,2.5,1.4,104.7,So,07-Jun,,2.75709,124.891,3.8,2009,9284,all,,1.52954498,,,,,,,,,,30,102.272,96.8106,1.99916,115.952,6.53027,4.66547,1.86479,4.53972,19.6286,3.37215,1.16757,2.1429,1.8,3.9429,0.7429,0.4857,0.4571,5.6,,0.333561
Jimmy Butler,Marquette,BE,34,84.4,129.2,20.6,55.9,63.18,8.8,14.6,11.7,10.1,187,244,0.766,132,247,0.534,16,32,0.5,1.9,2.4,87.5,Jr,06-Jun,33,5.93009,135.113,2.3,2010,9284,all,,1.7435272,99,142,33,105,0.6972,0.3143,16,16,1,30,98.3587,92.9059,3.93696,207.61,9.37548,6.18613,3.18935,9.05711,34.2647,6.73916,2.31796,2.4118,3.9412,6.3529,2,1.3235,0.6176,14.6765,Wing G,1.71289
Jimmy Butler,Marquette,BE,37,86.3,122,21.2,51.6,58.67,8.2,12,13.2,11.6,188,240,0.783,167,324,0.515,20,58,0.345,1.1,2.4,62.8,Sr,06-Jun,33,5.34463,129.53,1.5,2011,9284,all,,1.59253177,106,158,61,166,0.6709,0.3675,17,17,1,30,101.483,95.5339,3.76171,229.305,8.14842,6.26759,1.88083,8.54764,34.6486,6.89473,1.65292,2.4324,3.6486,6.0811,2.3243,1.4324,0.3514,15.7297,Wing G,2.6294
Jodie Meeks,Kentucky,SEC,36,85.9,118.9,27.9,56.6,62.87,2,8.6,11.7,15.8,211,234,0.902,146,280,0.521,117,288,0.406,0.4,2.2,41.2,Jr,05-Jun,,5.90613,133.801,2.2,2009,3812,all,92.4,0.65624182,,,,,,,,,,41,98.0648,93.586,3.89665,213.232,4.67523,5.8246,-1.14937,7.8038,34.3611,7.03987,0.763933,0.5278,2.8611,3.3889,1.75,1.3333,0.1389,23.7222,,13.2073
Joe Harris,Virginia,ACC,31,72.8,105.3,20.1,54.5,56.96,4.6,14,10.3,17.3,44,58,0.759,42,100,0.42,65,156,0.417,1.5,1.9,22.7,Fr,06-Jun,12,2.52351,109.901,3,2011,17280,all,73.8,0.79596357,26,47,16,53,0.5532,0.3019,0,0,,33,100.621,97.0835,3.01558,152.191,5.23394,3.05488,2.17906,4.20148,29.3548,2.95883,1.24265,1.129,3.2258,4.3548,1.2581,0.871,0.3548,10.4194,Wing G,11.1003
Joe Harris,Virginia,ACC,32,75.4,109.2,21.1,53.1,56.97,4.1,12.1,13,14.7,71,92,0.772,72,145,0.497,49,129,0.38,1.5,1.6,33.6,So,06-Jun,12,3.07703,113.747,2.8,2012,17280,all,73.8,1.19568692,39,70,33,75,0.5571,0.44,3,4,0.75,33,90.7005,88.0788,4.0056,158.299,5.90135,3.14758,2.75377,6.03284,30.2812,3.56301,2.46983,0.9062,2.9688,3.875,1.7188,0.7188,0.375,11.3125,Wing G,8.72908
